Gene Name	Systematic Name	Motif ID	Sub Motif	Logo	Total Score	DBDs	Expert Confidence	Method Description	Reference	Dubious?	Ranksum GO P	Ranksum GO AUROC	Ranksum GO Term	Mean ChIP chip Score	Mean Expression Score	Concurrence	Add to Cart
DAL82	YNL314W	1193	0		4.39	Unknown-DNA-binding		ChIP-chip	12399584		2.22	0.475	GO:0003674	1.01	1.15	0.00	Add
DAL81	YIR023W	1612	0		12.05	Zinc cluster		ChIP-chip	17947326		5.67	0.332	GO:0004386	6.00	0.38	0.00	Add
DAL81	YIR023W	1611	0		8.21	Zinc cluster		ChIP-chip	17947326		2.11	0.425	GO:0007126	5.01	1.09	0.00	Add
DAL81	YIR023W	906	0		5.18	Zinc cluster		ChIP-chip	18325926		2.23	0.443	GO:0030528	2.51	0.44	0.00	Add
DAL81	YIR023W	949	0		3.69	Zinc cluster		ChIP-chip	17500587		3.15	0.455	GO:0006950	0.33	0.21	0.00	Add
DAL81	YIR023W	1192	0		3.58	Zinc cluster		ChIP-chip	12399584		2.31	0.577	GO:0031505	0.65	0.62	0.00	Add
DAL81	YIR023W	1764	0		3.29	Zinc cluster		ChIP-chip	17947326		2.60	0.562	GO:0006520	0.51	0.19	0.00	Add
DAL81	YIR023W	611	0		2.91	Zinc cluster		ChIP-chip	16522208		2.49	0.452	GO:0005783	0.31	0.11	0.00	Add
DAL80	YKR034W	1475	0		9.80	GATA		ChIP-chip, structural prior	17438293		5.43	0.423	GO:0042254	4.12	0.25	0.00	Add
DAL80	YKR034W	1357	0		8.56	GATA		MITOMI	20802496		3.23	0.443	GO:0005840	1.37	0.02	3.95	Add
DAL80	YKR034W	567	0		8.01	GATA		PBM	19111667		3.04	0.570	GO:0005773	0.94	0.04	3.99	Add
DAL80	YKR034W	1356	0		7.98	GATA		MITOMI	20802496		2.28	0.453	GO:0005840	1.51	0.14	4.05	Add
DAL80	YKR034W	948	0		7.95	GATA		ChIP-chip	17500587		3.13	0.541	GO:0016787	3.75	1.07	0.00	Add
DAL80	YKR034W	1521	0		7.91	GATA		ChIP-chip, conservation, combination of existing motifs	17130146		3.28	0.377	GO:0004386	0.67	0.04	3.92	Add
DAL80	YKR034W	636	0		7.24	GATA		ChIP-chip	16522208		2.50	0.441	GO:0044262	0.75	0.09	3.90	Add
DAL80	YKR034W	1610	0		5.23	GATA		ChIP-chip	17947326		2.60	0.607	GO:0004386	2.08	0.54	0.00	Add
DAL80	YKR034W	1763	0		5.14	GATA		ChIP-chip	17947326		3.29	0.571	GO:0006520	1.28	0.56	0.00	Add
DAL80	YKR034W	947	0		2.44	GATA		ChIP-chip	17500587		1.90	0.550	GO:0007010	0.44	0.10	0.00	Add
CUP9	YPL177C	480	0		14.61	Homeodomain		PBM	19111667		2.45	0.449	GO:0005694	1.24	2.53	8.40	Add
CUP9	YPL177C	1352	0		10.73	Homeodomain		MITOMI	20802496		3.27	0.571	GO:0006520	1.77	0.13	5.56	Add
CUP9	YPL177C	846	0		9.93	Homeodomain		PBM	19158363		2.94	0.168	GO:0045182	1.32	1.87	3.79	Add
CUP9	YPL177C	1353	0		7.41	Homeodomain		MITOMI	20802496		2.01	0.553	GO:0006520	1.77	0.22	3.41	Add
CUP9	YPL177C	1354	0		6.15	Homeodomain		MITOMI	20802496		1.68	0.474	GO:0008150	1.28	3.19	0.00	Add
CUP9	YPL177C	946	0		5.36	Homeodomain		ChIP-chip	17500587		2.89	0.466	GO:0006810	1.62	0.85	0.00	Add
CUP9	YPL177C	1502	0		4.40	Homeodomain		ChIP-chip, structural prior	17438293		2.31	0.290	GO:0003774	1.02	1.07	0.00	Add
CUP9	YPL177C	1762	0		4.11	Homeodomain		ChIP-chip	17947326		2.45	0.589	GO:0000746	0.46	1.20	0.00	Add
CUP9	YPL177C	1191	0		2.69	Homeodomain		ChIP-chip	12399584		2.09	0.476	GO:0003674	0.28	0.32	0.00	Add
CUP2	YGL166W	1520	0		7.56	Copper fist		ChIP-chip, conservation, combination of existing motifs	17130146		2.33	0.539	GO:0006464	0.00	0.55	4.67	Add
CUP2	YGL166W	46	0		7.23	Copper fist		Methylation protection, EMSA	7730320		1.48	0.533	GO:0005783	0.00	0.21	5.54	Add
CST6	YIL036W	1466	0		11.76	bZIP		ChIP-chip, structural prior	17438293		2.65	0.437	GO:0030427	8.03	1.08	0.00	Add
CST6	YIL036W	2075	0		11.66	bZIP		PBM	22189060		3.36	0.428	GO:0007010	0.16	2.79	5.35	Add
CST6	YIL036W	2099	0		11.41	bZIP		PBM	22189060		3.08	0.444	GO:0005198	2.23	1.25	4.85	Add
CST6	YIL036W	44	0		8.85	bZIP		in vitro binding assay, mutational analysis	10825197		2.39	0.421	GO:0007126	1.10	0.43	4.93	Add
CST6	YIL036W	945	0		5.34	bZIP		ChIP-chip	17500587		4.36	0.457	GO:0005739	0.18	0.80	0.00	Add
CST6	YIL036W	685	0		4.31	bZIP		ChIP-chip	16522208		2.61	0.614	GO:0006725	0.79	0.91	0.00	Add
CST6	YIL036W	1761	0		3.37	bZIP		ChIP-chip	17947326		2.77	0.417	GO:0007059	0.16	0.44	0.00	Add
CRZ1	YNL027W	715	0		34.75	C2H2 ZF		SELEX	12058033		4.02	0.435	GO:0042254	13.63	10.90	6.20	Add
CRZ1	YNL027W	43	0		24.29	C2H2 ZF		Microarray enrichment	12058033		2.74	0.440	GO:0003723	12.01	5.26	4.28	Add
CRZ1	YNL027W	594	0		20.10	C2H2 ZF		ChIP-chip	16522208		3.32	0.442	GO:0042254	9.36	3.57	3.85	Add
CRZ1	YNL027W	42	0		8.41	C2H2 ZF		multiple site examination based on expression	11523797		1.55	0.413	GO:0016853	2.34	0.29	4.23	Add
CRZ1	YNL027W	40	0		6.53	C2H2 ZF		single promoter EMSA	11523797		1.71	0.409	GO:0016853	0.75	0.30	3.77	Add
CRZ1	YNL027W	1760	0		4.97	C2H2 ZF		ChIP-chip	17947326		1.89	0.464	GO:0005515	1.57	1.50	0.00	Add
CRZ1	YNL027W	1190	0		4.79	C2H2 ZF		ChIP-chip	12399584		2.76	0.460	GO:0006950	1.36	0.66	0.00	Add
COM2	YER130C	2190	0		25.82	C2H2 ZF,C2H2 ZF		PBM	19997485		6.46	0.628	GO:0006091	14.18	3.28	1.90	Add
COM2	YER130C	2240	0		14.16	C2H2 ZF,C2H2 ZF		PBM	19997485		4.41	0.408	GO:0005794	5.90	1.35	2.51	Add
COM2	YER130C	862	0		12.15	C2H2 ZF,C2H2 ZF		PBM	19158363		2.73	0.573	GO:0023046	2.21	4.30	2.90	Add
COM2	YER130C	1926	0		6.23	C2H2 ZF,C2H2 ZF		ChIP-chip	17947326		2.12	0.528	GO:0016070	3.39	0.71	0.00	Add
COM2	YER130C	1164	0		4.55	C2H2 ZF,C2H2 ZF		ChIP-chip	17500587		2.82	0.553	GO:0042254	1.32	0.41	0.00	Add
CMR3	YPR013C	2243	0		11.88	C2H2 ZF		PBM	19997485		2.47	0.552	GO:0005740	0.00	0.00	9.41	Add
CMR3	YPR013C	2197	0		11.64	C2H2 ZF		PBM	19997485		2.23	0.549	GO:0005740	0.00	0.00	9.41	Add
CMR3	YPR013C	520	0		11.35	C2H2 ZF		PBM	19111667		2.78	0.443	GO:0003677	0.00	0.00	8.57	Add
CIN5	YOR028C	688	0		76.69	bZIP		ChIP-chip	16522208		1.67	0.462	GO:0006259	65.55	1.29	8.18	Add
CIN5	YOR028C	1496	0		54.16	bZIP		ChIP-chip, structural prior	17438293		2.92	0.447	GO:0006259	42.14	1.31	7.78	Add
CIN5	YOR028C	912	0		53.46	bZIP		ChIP-chip	18325926		2.39	0.453	GO:0006259	40.60	1.36	9.11	Add
CIN5	YOR028C	731	0		52.67	bZIP		ChIP-chip	18287073		2.68	0.449	GO:0005840	40.20	0.53	9.26	Add
CIN5	YOR028C	944	0		52.13	bZIP		ChIP-chip	17500587		2.03	0.477	GO:0005634	41.22	0.39	8.47	Add
CIN5	YOR028C	1351	0		52.11	bZIP		MITOMI	20802496		2.09	0.440	GO:0005933	42.96	1.71	5.35	Add
CIN5	YOR028C	577	0		49.42	bZIP		PBM	19111667		2.73	0.569	GO:0005624	35.83	1.34	9.52	Add
CIN5	YOR028C	1350	0		49.01	bZIP		MITOMI	20802496		1.42	0.426	GO:0004386	43.04	1.49	3.06	Add
CIN5	YOR028C	1519	0		42.82	bZIP		ChIP-chip, conservation, combination of existing motifs	17130146		2.95	0.434	GO:0007010	30.68	1.59	7.61	Add
CIN5	YOR028C	1609	0		41.86	bZIP		ChIP-chip	17947326		1.89	0.459	GO:0006259	27.85	1.81	10.31	Add
CIN5	YOR028C	2074	0		40.20	bZIP		PBM	22189060		2.85	0.435	GO:0007010	28.95	0.67	7.72	Add
CIN5	YOR028C	1759	0		36.54	bZIP		ChIP-chip	17947326		1.84	0.460	GO:0006259	24.07	1.42	9.20	Add
CIN5	YOR028C	1608	0		36.19	bZIP		ChIP-chip	17947326		1.68	0.453	GO:0007010	26.31	0.93	7.27	Add
CIN5	YOR028C	943	0		25.72	bZIP		ChIP-chip	17500587		2.13	0.445	GO:0007010	15.38	0.72	7.49	Add
CHA4	YLR098C	610	0		30.05	Zinc cluster		ChIP-chip	16522208		21.71	0.693	GO:0005730	6.37	1.97	0.00	Add
CHA4	YLR098C	1477	0		24.12	Zinc cluster		ChIP-chip, structural prior	17438293		4.94	0.546	GO:0005739	14.99	0.60	3.59	Add
CHA4	YLR098C	844	0		20.98	Zinc cluster		PBM	19158363		3.85	0.425	GO:0005730	9.04	0.88	7.21	Add
CHA4	YLR098C	488	0		16.23	Zinc cluster		PBM	19111667		4.12	0.600	GO:0006091	4.01	0.93	7.18	Add
CHA4	YLR098C	1189	0		4.65	Zinc cluster		ChIP-chip	12399584		2.26	0.550	GO:0042221	0.35	2.04	0.00	Add
CHA4	YLR098C	941	0		4.65	Zinc cluster		ChIP-chip	17500587		3.54	0.605	GO:0000910	0.72	0.39	0.00	Add
CHA4	YLR098C	942	0		4.33	Zinc cluster		ChIP-chip	17500587		1.91	0.459	GO:0005783	2.11	0.31	0.00	Add
CHA4	YLR098C	1758	0		4.27	Zinc cluster		ChIP-chip	17947326		3.37	0.612	GO:0006457	0.59	0.31	0.00	Add
CEP3	YMR168C	841	0		9.15	Zinc cluster		PBM	19158363		3.73	0.631	GO:0005618	0.00	0.00	5.42	Add
CEP3	YMR168C	2119	0		6.38	Zinc cluster		PBM	19997485		4.67	0.388	GO:0007059	0.00	0.00	1.71	Add
CBF1	YJR060W	1606	0		54.90	bHLH		ChIP-chip	17947326		4.52	0.583	GO:0016491	41.70	0.08	8.60	Add
CBF1	YJR060W	396	0		52.03	bHLH		ChIP-chip	15343339		6.91	0.566	GO:0016740	36.33	0.22	8.56	Add
CBF1	YJR060W	1347	0		50.90	bHLH		MITOMI	20802496		4.34	0.585	GO:0044255	41.07	0.49	5.00	Add
CBF1	YJR060W	801	0		50.24	bHLH		PBM	19158363		5.35	0.558	GO:0016740	33.87	0.08	10.95	Add
CBF1	YJR060W	1473	0		49.41	bHLH		ChIP-chip, structural prior	17438293		5.74	0.560	GO:0016740	34.96	0.39	8.31	Add
CBF1	YJR060W	1348	0		49.37	bHLH		MITOMI	20802496		4.36	0.585	GO:0044255	40.38	0.27	4.37	Add
CBF1	YJR060W	1757	0		49.13	bHLH		ChIP-chip	17947326		3.68	0.576	GO:0006520	35.35	0.13	9.96	Add
CBF1	YJR060W	2246	0		48.55	bHLH		ChIP-chip	20231876		3.85	0.440	GO:0006412	34.25	0.01	10.44	Add
CBF1	YJR060W	704	0		47.33	bHLH		ChIP-chip	16522208		4.96	0.590	GO:0006520	33.62	0.00	8.74	Add
CBF1	YJR060W	1472	0		46.86	bHLH		ChIP-chip, structural prior	17438293		6.75	0.566	GO:0016740	32.19	0.19	7.72	Add
CBF1	YJR060W	789	0		46.64	bHLH		PBM	16998473		5.98	0.561	GO:0016740	29.62	0.04	11.00	Add
CBF1	YJR060W	2118	0		40.01	bHLH		PBM	19997485		3.71	0.547	GO:0016740	27.60	0.10	8.59	Add
CBF1	YJR060W	902	0		37.92	bHLH		ChIP-chip	18325926		2.74	0.539	GO:0016740	25.15	0.38	9.65	Add
CBF1	YJR060W	1518	0		34.91	bHLH		ChIP-chip, conservation, combination of existing motifs	17130146		3.28	0.571	GO:0006520	22.33	0.61	8.69	Add
CBF1	YJR060W	522	0		33.72	bHLH		PBM	19111667		3.57	0.546	GO:0016740	22.22	0.14	7.78	Add
CBF1	YJR060W	2202	0		25.98	bHLH		PBM	19997485		2.25	0.557	GO:0006520	12.56	0.32	10.84	Add
CBF1	YJR060W	420	0		21.84	bHLH		ChIP	15111622		2.46	0.461	GO:0005515	12.42	0.47	6.50	Add
CBF1	YJR060W	443	0		21.84	bHLH		EMSA, ChIP, single binding site	12820973		2.46	0.461	GO:0005515	12.42	0.47	6.50	Add
CBF1	YJR060W	940	0		21.14	bHLH		ChIP-chip	17500587		2.38	0.558	GO:0006520	7.20	0.14	11.42	Add
CBF1	YJR060W	1282	0		16.48	bHLH		Conservation	12748633		2.09	0.554	GO:0006520	5.77	0.67	7.96	Add
CBF1	YJR060W	1188	0		12.71	bHLH		ChIP-chip	12399584		2.25	0.556	GO:0030528	0.74	2.88	6.84	Add
CBF1	YJR060W	466	0		10.06	bHLH		EMSA, kinetic analysis	11222754		2.00	0.390	GO:0006766	3.52	0.33	4.21	Add
CAT8	YMR280C	728	0		7.39	Zinc cluster		EMSA	17875938		2.12	0.543	GO:0005783	0.00	0.22	5.05	Add
CAT8	YMR280C	481	0		4.98	Zinc cluster		PBM	19111667		2.98	0.565	GO:0016491	0.00	0.36	1.64	Add
CAD1	YDR423C	727	0		135.89	bZIP		ChIP-chip	18287073		2.02	0.408	GO:0004386	122.07	2.88	8.92	Add
CAD1	YDR423C	620	0		129.52	bZIP		ChIP-chip	16522208		3.15	0.415	GO:0006091	113.41	3.84	9.10	Add
CAD1	YDR423C	387	0		86.32	bZIP		ChIP-chip	15343339		2.18	0.431	GO:0006091	71.51	4.03	8.61	Add
CAD1	YDR423C	1345	0		82.81	bZIP		MITOMI	20802496		2.38	0.441	GO:0007010	74.07	0.83	5.53	Add
CAD1	YDR423C	898	0		70.17	bZIP		ChIP-chip	18325926		2.67	0.563	GO:0006520	54.35	4.05	9.11	Add
CAD1	YDR423C	1453	0		54.57	bZIP		ChIP-chip, structural prior	17438293		2.54	0.425	GO:0006091	40.37	4.64	7.02	Add
CAD1	YDR423C	1344	0		54.02	bZIP		MITOMI	20802496		1.76	0.437	GO:0007059	48.27	0.66	3.33	Add
CAD1	YDR423C	939	0		46.51	bZIP		ChIP-chip	17500587		1.97	0.590	GO:0016829	34.49	2.36	7.69	Add
CAD1	YDR423C	1343	0		38.68	bZIP		MITOMI	20802496		1.99	0.308	GO:0032196	32.74	1.23	2.71	Add
CAD1	YDR423C	937	0		37.35	bZIP		ChIP-chip	17500587		2.09	0.605	GO:0016853	34.81	0.45	0.00	Add
CAD1	YDR423C	1517	0		36.72	bZIP		ChIP-chip, conservation, combination of existing motifs	17130146		2.05	0.547	GO:0042221	25.11	2.27	7.28	Add
CAD1	YDR423C	938	0		20.65	bZIP		ChIP-chip	17500587		2.04	0.415	GO:0008233	11.10	0.42	7.08	Add
CAD1	YDR423C	1605	0		13.35	bZIP		ChIP-chip	17947326		2.63	0.568	GO:0005624	10.52	0.20	0.00	Add
CAD1	YDR423C	1756	0		10.96	bZIP		ChIP-chip	17947326		2.57	0.555	GO:0003677	6.98	1.41	0.00	Add
CAD1	YDR423C	1604	0		4.01	bZIP		ChIP-chip	17947326		1.82	0.555	GO:0005933	1.67	0.52	0.00	Add
CAD1	YDR423C	1187	0		3.31	bZIP		ChIP-chip	12399584		2.00	0.458	GO:0005783	0.40	0.91	0.00	Add
BYE1	YKL005C	1755	0		4.46			ChIP-chip	17947326	Dubious	2.11	0.407	GO:0005618	1.50	0.85	0.00	Add
BAS1	YKR099W	2117	0		23.76	Myb/SANT,Myb/SANT		PBM	19997485		2.74	0.555	GO:0005740	18.91	0.36	1.75	Add
BAS1	YKR099W	897	0		19.21	Myb/SANT,Myb/SANT		ChIP-chip	18325926		11.48	0.642	GO:0006520	2.93	0.59	4.21	Add
BAS1	YKR099W	936	0		14.93	Myb/SANT,Myb/SANT		ChIP-chip	17500587		5.88	0.599	GO:0006520	1.70	0.44	6.90	Add
BAS1	YKR099W	845	0		13.35	Myb/SANT,Myb/SANT		PBM	19158363		5.07	0.591	GO:0006520	1.43	0.10	6.75	Add
BAS1	YKR099W	1516	0		13.04	Myb/SANT,Myb/SANT		ChIP-chip, conservation, combination of existing motifs	17130146		7.18	0.610	GO:0006520	1.64	0.05	4.16	Add
BAS1	YKR099W	645	0		12.81	Myb/SANT,Myb/SANT		ChIP-chip	16522208		6.11	0.601	GO:0006520	2.42	0.25	4.03	Add
BAS1	YKR099W	1341	0		9.78	Myb/SANT,Myb/SANT		MITOMI	20802496		3.41	0.575	GO:0005773	1.75	1.19	3.43	Add
BAS1	YKR099W	935	0		9.74	Myb/SANT,Myb/SANT		ChIP-chip	17500587		5.20	0.592	GO:0006520	0.34	0.15	4.06	Add
BAS1	YKR099W	1340	0		9.66	Myb/SANT,Myb/SANT		MITOMI	20802496		1.57	0.544	GO:0005730	3.10	1.55	3.43	Add
BAS1	YKR099W	1754	0		8.49	Myb/SANT,Myb/SANT		ChIP-chip	17947326		2.29	0.605	GO:0006725	1.96	0.78	3.47	Add
BAS1	YKR099W	1281	0		8.26	Myb/SANT,Myb/SANT		Conservation	12748633		2.65	0.451	GO:0005783	0.38	0.60	4.64	Add
BAS1	YKR099W	1186	0		5.73	Myb/SANT,Myb/SANT		ChIP-chip	12399584		1.90	0.413	GO:0005618	2.36	1.47	0.00	Add
BAS1	YKR099W	1342	0		5.12	Myb/SANT,Myb/SANT		MITOMI	20802496		2.74	0.569	GO:0070271	2.31	0.06	0.00	Add
BAS1	YKR099W	1603	0		4.71	Myb/SANT,Myb/SANT		ChIP-chip	17947326		1.71	0.547	GO:0016491	2.98	0.02	0.00	Add
AZF1	YOR113W	934	0		11.52	C2H2 ZF		ChIP-chip	17500587		3.71	0.424	GO:0007010	3.05	0.43	4.33	Add
AZF1	YOR113W	30	0		10.68	C2H2 ZF		EMSA, ChIP, single binding site	11839825		1.83	0.430	GO:0016023	2.96	0.03	5.87	Add
AZF1	YOR113W	698	0		9.77	C2H2 ZF		ChIP-chip	16522208		3.09	0.427	GO:0044257	3.78	0.24	2.65	Add
AZF1	YOR113W	415	0		9.66	C2H2 ZF		ChIP-chip	15343339		3.01	0.428	GO:0044257	3.79	0.23	2.63	Add
AZF1	YOR113W	1185	0		8.80	C2H2 ZF		ChIP-chip	12399584		2.22	0.539	GO:0005515	0.57	0.14	5.88	Add
AZF1	YOR113W	1753	0		6.22	C2H2 ZF		ChIP-chip	17947326		1.86	0.545	GO:0003677	3.94	0.41	0.00	Add
ASK10	YGR097W	1752	0		4.56			ChIP-chip	17947326	Dubious	2.09	0.438	GO:0023046	2.25	0.22	0.00	Add
ASK10	YGR097W	933	0		4.13			ChIP-chip	17500587	Dubious	2.77	0.542	GO:0006950	0.93	0.43	0.00	Add
ASH1	YKL185W	1474	0		24.59	GATA		ChIP-chip, structural prior	17438293		3.84	0.425	GO:0005730	18.58	2.17	0.00	Add
ASH1	YKL185W	1751	0		17.81	GATA		ChIP-chip	17947326		2.26	0.555	GO:0005730	14.00	1.54	0.00	Add
ASH1	YKL185W	1602	0		17.11	GATA		ChIP-chip	17947326		2.76	0.610	GO:0005618	12.63	1.72	0.00	Add
ASH1	YKL185W	1184	0		3.57	GATA		ChIP-chip	12399584		2.09	0.611	GO:0004721	1.15	0.33	0.00	Add
ASG1	YIL130W	529	0		6.39	Zinc cluster,Zinc cluster		PBM	19111667		2.91	0.534	GO:0006810	0.00	0.20	3.28	Add
ARR1	YPR199C	1505	0		8.58	bZIP		ChIP-chip, structural prior	17438293		1.89	0.603	GO:0007124	2.59	1.86	2.25	Add
ARR1	YPR199C	27	0		7.12	bZIP		ChIP, expression enrichment	14978214		1.73	0.539	GO:0005198	3.09	0.09	2.21	Add
ARR1	YPR199C	1750	0		5.94	bZIP		ChIP-chip	17947326		1.95	0.540	GO:0006412	3.00	1.00	0.00	Add
ARR1	YPR199C	930	0		5.50	bZIP		ChIP-chip	17500587		1.35	0.430	GO:0005618	3.85	0.31	0.00	Add
ARR1	YPR199C	1601	0		4.91	bZIP		ChIP-chip	17947326		2.18	0.446	GO:0016491	2.51	0.21	0.00	Add
ARR1	YPR199C	931	0		4.69	bZIP		ChIP-chip	17500587		2.05	0.410	GO:0008289	2.45	0.19	0.00	Add
ARO80	YDR421W	616	0		15.91	Zinc cluster		ChIP-chip	16522208		2.01	0.457	GO:0005198	1.28	0.09	12.53	Add
ARO80	YDR421W	877	0		12.68	Zinc cluster		PBM	19158363		2.86	0.563	GO:0005886	4.66	0.13	5.02	Add
ARO80	YDR421W	1600	0		8.36	Zinc cluster		ChIP-chip	17947326		2.01	0.592	GO:0004386	6.09	0.26	0.00	Add
ARO80	YDR421W	929	0		7.64	Zinc cluster		ChIP-chip	17500587		3.08	0.588	GO:0007059	4.10	0.46	0.00	Add
ARO80	YDR421W	1183	0		7.57	Zinc cluster		ChIP-chip	12399584		4.65	0.573	GO:0005215	1.77	1.15	0.00	Add
ARO80	YDR421W	928	0		6.08	Zinc cluster		ChIP-chip	17500587		3.22	0.444	GO:0016192	2.30	0.56	0.00	Add
ARO80	YDR421W	1749	0		3.11	Zinc cluster		ChIP-chip	17947326		2.24	0.598	GO:0004386	0.85	0.02	0.00	Add
ARG81	YML099C	1508	0		32.97	Zinc cluster		ChIP-chip, structural prior	17438293		25.19	0.715	GO:0006520	7.03	0.75	0.00	Add
ARG81	YML099C	706	0		20.06	Zinc cluster		ChIP-chip	16522208		16.41	0.672	GO:0006520	3.59	0.06	0.00	Add
ARG81	YML099C	926	0		19.05	Zinc cluster		ChIP-chip	17500587		12.94	0.651	GO:0006520	3.91	2.20	0.00	Add
ARG81	YML099C	1748	0		7.19	Zinc cluster		ChIP-chip	17947326		2.66	0.430	GO:0005933	3.48	1.05	0.00	Add
ARG81	YML099C	1599	0		5.26	Zinc cluster		ChIP-chip	17947326		3.11	0.437	GO:0016044	1.34	0.80	0.00	Add
ARG81	YML099C	927	0		4.55	Zinc cluster		ChIP-chip	17500587		2.06	0.552	GO:0016491	2.44	0.04	0.00	Add
ARG81	YML099C	1182	0		2.47	Zinc cluster		ChIP-chip	12399584		1.84	0.521	GO:0005737	0.29	0.34	0.00	Add
ARG80	YMR042W	1482	0		44.12	MADS box		ChIP-chip, structural prior	17438293		3.29	0.569	GO:0005886	40.40	0.43	0.00	Add
ARG80	YMR042W	1484	0		33.01	MADS box		ChIP-chip, structural prior	17438293		19.88	0.690	GO:0006520	12.11	1.02	0.00	Add
ARG80	YMR042W	682	0		19.24	MADS box		ChIP-chip	16522208		9.73	0.630	GO:0006520	9.27	0.25	0.00	Add
ARG80	YMR042W	1598	0		12.10	MADS box		ChIP-chip	17947326		3.69	0.573	GO:0005886	8.38	0.04	0.00	Add
ARG80	YMR042W	925	0		6.49	MADS box		ChIP-chip	17500587		2.49	0.439	GO:0030528	3.83	0.17	0.00	Add
ARG80	YMR042W	924	0		3.69	MADS box		ChIP-chip	17500587		2.96	0.553	GO:0005783	0.62	0.11	0.00	Add
ARG80	YMR042W	1181	0		3.39	MADS box		ChIP-chip	12399584		1.91	0.541	GO:0005198	0.98	0.50	0.00	Add
ARG80	YMR042W	1747	0		2.82	MADS box		ChIP-chip	17947326		1.80	0.400	GO:0007124	0.85	0.17	0.00	Add
AFT2	YPL202C	1597	0		46.58	AFT		ChIP-chip	17947326		3.42	0.430	GO:0005730	34.80	1.74	6.63	Add
AFT2	YPL202C	617	0		35.88	AFT		ChIP-chip	16522208		3.53	0.448	GO:0007049	25.19	1.18	5.98	Add
AFT2	YPL202C	922	0		35.03	AFT		ChIP-chip	17500587		5.77	0.405	GO:0005730	21.11	1.99	6.17	Add
AFT2	YPL202C	1338	0		34.73	AFT		MITOMI	20802496		3.66	0.467	GO:0005634	23.63	0.68	6.76	Add
AFT2	YPL202C	1339	0		33.97	AFT		MITOMI	20802496		3.62	0.468	GO:0005634	23.45	0.71	6.18	Add
AFT2	YPL202C	1337	0		33.97	AFT		MITOMI	20802496		3.62	0.468	GO:0005634	23.45	0.71	6.18	Add
AFT2	YPL202C	17	0		31.43	AFT		Microarray enrichment, ChIP	16024809		3.25	0.558	GO:0005840	20.58	0.89	6.72	Add
AFT2	YPL202C	560	0		22.79	AFT		PBM	19111667		2.34	0.422	GO:0031505	13.97	0.10	6.38	Add
AFT2	YPL202C	921	0		18.76	AFT		ChIP-chip	17500587		2.67	0.271	GO:0003774	9.90	0.05	6.14	Add
AFT2	YPL202C	18	0		10.44	AFT		EMSA of related protein's known BS	11734641		1.92	0.542	GO:0005840	1.30	1.50	5.72	Add
AFT2	YPL202C	1596	0		9.67	AFT		ChIP-chip	17947326		2.42	0.548	GO:0005840	6.48	0.77	0.00	Add
AFT2	YPL202C	923	0		9.67	AFT		ChIP-chip	17500587		3.25	0.591	GO:0007059	6.36	0.06	0.00	Add
AFT2	YPL202C	1746	0		2.61	AFT		ChIP-chip	17947326		1.60	0.441	GO:0005938	0.81	0.21	0.00	Add
AFT1	YGL071W	1336	0		26.27	AFT		MITOMI	20802496		3.57	0.561	GO:0005840	15.38	1.91	5.41	Add
AFT1	YGL071W	1335	0		25.99	AFT		MITOMI	20802496		3.46	0.560	GO:0005840	15.32	1.92	5.28	Add
AFT1	YGL071W	1334	0		25.81	AFT		MITOMI	20802496		3.21	0.557	GO:0005840	15.40	1.98	5.23	Add
AFT1	YGL071W	1686	0		25.07	AFT		ChIP-chip	17947326		3.46	0.427	GO:0007010	11.18	3.42	7.00	Add
AFT1	YGL071W	785	0		24.65	AFT		ChIP-chip	15343339		3.10	0.452	GO:0007049	13.99	1.26	6.30	Add
AFT1	YGL071W	1554	0		23.46	AFT		ChIP-chip, conservation, combination of existing motifs	17130146		2.11	0.565	GO:0051186	13.21	1.91	6.23	Add
AFT1	YGL071W	720	0		20.79	AFT		Microarray enrichment, ChIP	16024809		3.25	0.558	GO:0005840	11.43	0.99	5.12	Add
AFT1	YGL071W	818	0		20.11	AFT		PBM	19158363		2.32	0.442	GO:0007010	7.28	2.01	8.49	Add
AFT1	YGL071W	2114	0		16.44	AFT		PBM	19997485		3.40	0.463	GO:0005739	10.54	0.21	2.30	Add
AFT1	YGL071W	1067	0		13.87	AFT		ChIP-chip	17500587		1.81	0.470	GO:0016740	3.46	0.53	8.07	Add
AFT1	YGL071W	1685	0		12.49	AFT		ChIP-chip	17947326		2.26	0.393	GO:0006997	4.47	0.78	4.98	Add
AFT1	YGL071W	15	0		10.60	AFT		Microarray enrichment	12756250		2.52	0.629	GO:0004721	1.64	1.81	4.63	Add
AFT1	YGL071W	1850	0		8.48	AFT		ChIP-chip	17947326		2.73	0.551	GO:0006259	1.41	0.65	3.70	Add
AFT1	YGL071W	1280	0		7.75	AFT		Conservation	12748633		2.32	0.572	GO:0019725	1.34	1.24	2.85	Add
AFT1	YGL071W	1069	0		6.35	AFT		ChIP-chip	17500587		2.69	0.432	GO:0044257	3.00	0.66	0.00	Add
AFT1	YGL071W	1687	0		5.05	AFT		ChIP-chip	17947326		2.19	0.387	GO:0007124	2.44	0.43	0.00	Add
AFT1	YGL071W	1068	0		3.71	AFT		ChIP-chip	17500587		1.65	0.453	GO:0007010	1.81	0.25	0.00	Add
AFT1	YGL071W	1243	0		2.84	AFT		ChIP-chip	12399584		1.74	0.450	GO:0030234	0.27	0.83	0.00	Add
